PROP_NUM,GAME_TITLE,MONTH,COIN_IN,HANDLE_PULLS,ASSET_COUNT
14,3282,10,126550,47910,124
21,1055,5,67060,176330,62
14,1373,8,-9280,19710,62
10,1353,7,144520,97840,62
10,3095,12,269890,103870,155
1,431,12,110570,134090,62
8,1603,4,65980,51560,28
10,2830,9,58820,45360,30
14,49,5,127490,129450,62
8,2465,11,53110,60550,30
10,1505,3,422050,461300,209
8,2344,4,459650,360730,120
10,3160,1,16880,2970,8
14,1969,7,55010,50840,124
22,67,9,70200,55150,90
10,703,3,495570,193630,465
8,2075,10,47850,46220,62
8,2075,8,82770,77170,124
20,791,1,15850,5660,15
20,49,5,653750,244470,186
20,1055,11,57950,45410,60
16,825,12,38910,20720,19
8,3170,3,19060,24660,42
21,262,2,148910,103300,56
20,2086,7,205240,183500,341
8,247,3,82470,68920,62
22,1336,5,36580,32940,31
21,881,10,16580,14340,62
14,962,10,4410,32130,62
8,2294,3,82670,122520,62
10,354,1,31690,14870,39
22,1482,1,9440,1510,3
20,2038,7,97150,79430,124
22,2630,2,37180,21160,28
8,1211,12,142010,160570,62
10,281,5,543120,48620,124
21,504,11,703830,350210,210
10,2100,12,74370,50610,31
21,575,7,57700,65550,31
21,1956,2,23910,26600,28
10,1169,4,177190,148940,60
1,1931,10,49540,41800,62
1,827,3,124370,26260,31
21,1429,4,68620,72960,30
16,2862,11,46740,73300,30
8,2120,11,45450,79390,30
16,2742,2,19840,19990,28
10,2806,11,394660,214520,174
14,2820,9,21790,36170,60
10,3111,3,2792570,1201420,806
10,1669,3,684660,523450,403
10,3344,2,378040,201230,174
8,3076,9,34550,29090,30
8,1001,8,109070,156480,62
8,1460,3,93200,100680,62
16,825,4,56900,36420,30
8,2363,7,282400,371890,124
20,947,1,28820,15630,20
16,1660,11,44310,46760,30
22,1634,10,25980,31020,31
10,1679,8,278150,168900,217
16,1823,9,133100,90830,60
8,972,4,361560,273460,210
10,2759,3,23540,14700,31
10,616,12,221480,142740,93
8,2664,12,126700,180930,62
10,3250,9,57890,40350,60
8,670,6,65560,74450,30
10,1302,8,86800,31240,31
22,347,6,44680,18010,30
21,64,7,96190,78380,124
21,1484,9,9360,7310,30
22,1130,5,63980,51660,62
14,1886,3,60530,92000,124
1,3328,2,22650,29790,28
8,815,2,48420,96040,28
1,1766,1,6890,1170,6
20,2564,9,38050,19380,12
8,1009,11,35320,76530,30
20,990,12,113610,80520,64
20,37,6,184920,162770,90
1,1174,8,25720,33490,31
21,968,5,29390,28250,62
20,670,4,321780,279500,120
1,3198,7,60940,74590,31
10,1690,10,40400,26830,62
10,318,10,88920,63470,93
10,2578,1,25570,3330,12
16,1855,8,49010,72580,31
10,1804,2,53600,42000,28
8,221,3,38020,35040,93
10,1617,2,215580,113890,277
10,3143,7,90220,35920,31
8,2399,3,135170,76420,248
8,1372,8,63740,72940,31
10,3049,10,283450,187950,155
16,1409,6,94160,52330,30
10,309,7,57980,42610,62
20,1633,10,191960,294620,124
8,1415,11,87910,35310,120
22,1211,8,42450,57370,31
10,2123,12,38660,27970,42
10,1278,2,1666330,712370,1064
10,3088,5,496870,177420,124
10,1278,3,2294970,1022360,1163
20,1022,1,117080,44240,60
14,1373,6,-7530,19090,60
20,1150,10,94390,84150,93
8,291,1,13520,2570,93
21,2596,9,99180,46020,30
16,1080,3,81990,33080,31
8,1574,2,305310,276620,112
22,2034,9,100900,47040,30
10,2997,2,217630,69650,84
14,1547,11,550200,192770,600
10,1175,8,254410,213160,124
22,2719,1,10560,1080,12
10,1366,11,85170,16710,60
8,1464,5,34180,28760,30
20,1670,7,227480,221220,155
20,2394,11,19030,6400,10
1,2765,2,47120,86950,28
1,3111,4,39600,20800,30
20,2995,7,224680,148900,93
8,47,1,304840,279590,279
10,2972,1,18570,7090,5
20,1725,5,47950,46990,31
8,1518,4,269080,457480,120
10,2942,1,44670,32440,17
16,827,7,121540,49690,31
1,953,5,63600,62450,124
20,2648,2,101820,38830,28
20,2375,1,17300,7490,5
10,2658,9,162900,126940,90
10,2965,5,330950,199250,124
20,1774,11,45930,26440,60
21,1091,5,148860,74840,93
10,2520,2,160780,144130,168
8,1756,2,75300,57290,56
10,2936,6,150990,80190,150
20,748,10,86740,71280,93
10,2811,10,52820,46390,31
20,3182,3,225940,174250,217
10,416,10,29910,15610,93
10,1430,10,26690,17700,31
10,1280,11,373080,363080,330
20,2855,4,359240,181600,60
8,2219,2,92140,83880,56
22,1211,10,30870,36710,31
10,2681,4,78970,43790,30
16,2820,1,10570,4170,6
10,2527,10,66410,40790,62
10,1660,1,42350,28170,28
20,3115,10,56620,50730,31
10,165,12,515510,30880,31
10,754,6,278430,141460,120
20,1291,8,170340,197840,248
10,1760,4,96390,17630,90
1,864,1,7330,2410,6
10,2611,5,331150,237250,217
10,2780,5,616240,58330,124
10,216,9,53230,43780,60
8,2216,10,274620,215530,93
22,2384,10,43730,39310,62
8,1378,6,43810,45990,90
10,1538,1,24130,13850,10
22,1108,8,87200,67830,93
21,1542,6,333380,184350,150
10,144,1,28760,12360,10
20,3331,7,295930,142260,95
8,2163,4,47590,83040,30
10,944,1,15090,3490,6
10,3260,8,448110,45300,62
14,2708,5,263550,231400,124
22,350,11,36030,32550,60
8,1382,4,229080,305080,60
10,3312,10,234660,226850,93
8,592,5,70990,131860,31
8,528,1,762370,159940,217
8,2461,5,540840,313580,217
21,1356,8,103140,114050,93
10,825,2,189220,120850,56
8,1406,8,41360,41110,62
8,962,11,174050,137250,90
8,2415,3,414280,701390,124
20,1141,1,16970,15120,6
1,2692,2,23030,27810,28
20,2141,4,132610,100350,50
10,1662,8,137630,130910,93
22,1342,11,54400,35010,30
10,2504,3,241150,267650,155
21,2634,6,36610,41300,60
10,2896,5,583380,500730,465
14,2838,2,-31100,0,14
20,1376,12,135530,126740,124
8,1111,5,22960,19360,31
10,1141,12,127980,157800,93
8,1110,1,612520,172940,62
20,1427,2,997770,461870,616
10,1941,4,136820,56630,60
16,3283,3,218800,100390,101
21,1689,11,134280,82450,90
21,2085,2,19040,29210,78
10,2237,8,123180,128740,62
10,2282,9,185040,153990,90
20,1641,9,103190,15740,60
10,893,6,297840,284800,210
20,283,6,139260,116480,90
10,2722,1,26190,7700,5
1,2088,4,43510,23350,30
10,1508,2,1071050,262030,118
8,2375,11,77050,83100,30
16,1346,1,39580,14650,6
20,2126,6,136550,97710,39
10,2805,4,452590,411630,540
8,605,6,131440,82360,60
20,1186,10,69530,67620,31
20,136,10,68370,40830,32
8,1205,7,302200,218360,310
1,156,1,6590,1170,3
10,3122,7,134240,97700,62
20,133,10,69400,51620,58
1,2507,10,184190,114900,93
22,1715,1,8320,3550,6
10,1234,2,175320,158890,87
10,1474,7,27160,12670,31
14,2535,5,58890,25180,31
1,556,7,30250,39770,31
1,953,10,71040,61220,124
20,1117,1,16340,8040,16
21,3120,9,27460,14760,30
1,324,11,164620,264040,180
10,1760,1,25660,2320,10
8,1907,10,-1650,40,31
14,3248,7,26740,35940,62
10,1665,10,140050,120030,93
8,2015,12,12460,11540,31
10,2195,12,138800,68760,62
1,437,5,56800,100800,62
20,956,11,969510,205750,90
10,1008,4,61720,44990,30
8,2080,9,34870,35130,30
20,2479,12,349770,276550,93
8,3035,5,95320,91280,124
10,1935,2,57290,60140,28
8,799,12,90590,93590,186
20,1713,7,36930,22690,62
10,716,6,42970,31700,30
1,67,4,67340,56280,120
10,1087,11,463750,262480,510
20,2016,6,32740,15560,30
20,3116,10,345070,142290,93
20,2028,11,105540,79990,90
8,300,4,5700,4750,36
8,1273,1,86740,64040,31
10,3092,2,193930,81880,84
20,687,6,879430,323740,240
22,2786,2,33700,26930,28
20,344,1,14100,3720,6
20,639,2,112610,72710,56
10,520,1,22470,6980,6
20,1428,3,50100,81520,31
20,2689,3,197690,158450,93
10,26,12,89430,73300,31
8,1667,5,211870,268240,124
8,695,3,579480,121620,589
22,1545,8,952980,307180,279
21,1973,10,67620,53090,31
21,64,2,154280,112990,112
10,2014,3,30760,21560,31
10,2834,1,350500,33160,45
16,898,3,74160,71540,31
10,1323,1,62350,11410,56
20,135,9,119820,92210,60
10,1810,5,233170,46070,93
10,3107,7,36860,25430,31
14,3153,9,2840,32050,60
20,2357,9,93060,56490,60
1,3272,10,121220,41960,124
10,2797,9,5953930,1816640,870
20,2394,3,83230,65610,62
20,3345,12,177010,97910,62
8,2426,1,101540,96490,155
20,2926,3,70510,104080,31
10,2284,2,111450,86920,84
16,2896,2,64390,86160,28
20,622,6,48750,36070,90
1,2075,11,74470,40540,30
10,2340,9,223710,207120,120
10,3187,7,209470,54470,31
10,2198,5,253850,200500,155
1,1372,10,22270,22060,31
20,1696,4,689720,439780,120
20,1414,8,105330,39230,124
14,1839,2,-31110,10,28
10,2223,6,1049050,632280,300
10,1647,12,80950,27090,62
8,1834,10,97310,115660,62
8,2582,9,54320,9310,60
10,2107,4,20710,8980,30
21,1388,4,125550,130670,90
20,1218,7,667700,387260,124
14,501,7,77020,43900,31
8,1316,3,128290,153370,62
20,288,5,237370,17340,124
10,3021,8,225430,47850,155
21,2475,12,21550,26360,62
10,1991,11,54610,33740,60
10,2681,2,77160,46520,28
10,2834,5,3532270,243090,434
20,421,1,32720,13620,15
14,2018,2,-31110,0,28
20,401,9,303140,129590,120
10,1304,8,126220,142120,93
8,1276,9,286970,279960,330
10,832,10,44140,25990,62
14,473,4,134730,101890,480
16,1649,10,448630,200660,124
20,2948,8,34600,22610,31
8,3342,1,139810,102130,124
14,420,10,3190,35430,62
10,1130,11,92160,55330,60
8,712,9,56190,151840,30
22,507,11,202160,48610,30
1,2017,1,7650,460,3
21,609,12,14550,15800,62
22,1789,9,31230,39400,60
10,753,7,77330,39320,31
14,2563,7,23200,52500,62
20,1069,10,121690,245790,93
1,2492,8,309520,303420,217
20,2842,2,70360,46960,112
1,1850,8,147770,40330,31
10,3142,9,140740,67930,130
16,3182,3,55940,40370,31
10,1753,12,516460,151980,155
22,1682,2,25910,29260,28
22,2362,5,68290,56430,31
20,169,2,909260,893380,196
14,1696,6,72230,39530,60
22,756,9,249250,139340,60
8,2363,12,262890,462230,124
22,1876,4,24560,25000,30
8,780,11,94450,130810,60
8,1090,11,235890,132070,180
8,282,5,30990,44510,31
20,2802,2,63870,101360,28
20,2651,1,29650,17430,6
10,2366,3,180220,42140,93
10,725,9,40290,28980,150
10,1514,2,86600,58510,56
20,2807,2,33700,22680,28
10,129,5,171080,135710,93
1,2779,1,5830,640,3
10,2852,12,25860,10440,14
10,800,6,160870,104370,40
10,2197,8,41810,29020,31
21,3320,10,81530,73300,155
10,2228,3,1458020,883540,589
10,1648,5,53920,43740,62
1,1753,11,27410,27630,30
8,1402,1,21360,25100,31
10,1008,2,48790,45190,28
10,1780,9,109280,89710,60
10,154,7,280120,214420,155
10,3309,9,758140,750910,270
8,2780,6,94130,29050,30
10,686,4,126130,13000,30
10,2049,7,123960,102060,124
10,1753,4,554380,145550,150
10,1109,3,661040,194350,124
20,706,2,215300,221300,84
8,2500,1,134470,151230,155
10,608,12,375330,346760,186
1,827,9,62430,14520,30
10,1593,8,40090,32890,62
20,2676,11,377590,188280,180
10,1248,8,524900,33570,62
8,1062,5,12210,3320,62
10,616,10,301530,179540,93
8,3024,6,77850,95110,60
10,1183,3,116520,109650,93
10,3176,7,65140,43530,31
1,2778,9,29460,73080,30
10,1123,7,210660,200740,186
10,3170,7,66940,51470,62
8,1062,4,11150,3270,60
14,893,8,490,32780,62
1,2539,1,5740,450,3
20,451,7,77070,52750,62
8,1796,3,188670,119160,62
1,1365,8,234430,80020,186
8,1138,10,77180,20530,112
22,1510,1,4300,860,3
16,634,7,206420,30240,31
10,689,5,454490,297230,186
20,2751,2,207880,124850,84
10,1539,8,56110,50760,31
10,748,10,132100,113060,62
20,2430,5,60970,19250,93
8,2190,5,109760,75670,62
1,1939,12,67700,70620,31
10,1903,7,298720,193680,124
10,2282,5,151190,119930,93
20,3111,6,659560,407060,270
16,422,8,19970,14320,31
8,2288,7,101280,74210,31
8,2589,11,24990,4540,60
20,2946,9,308180,52130,60
8,1497,6,692380,970340,240
22,2519,5,77060,11450,31
22,1102,9,150930,23040,30
16,898,9,63430,58330,30
10,1224,8,26520,10030,31
1,2411,6,69660,104840,60
8,84,5,39910,101970,31
10,1366,1,28380,4150,36
8,63,9,484670,363180,300
20,2731,4,128160,75030,90
10,1023,11,777790,362970,510
20,100,9,188390,176050,90
10,2579,5,289440,62780,186
14,420,8,2430,36920,62
21,1116,9,143790,109480,60
20,2662,11,49230,50230,120
10,1560,1,28740,3620,6
20,2860,5,192870,153190,62
21,1470,12,2980,2030,9
10,1183,2,101410,82130,84
10,913,10,31500,19800,31
8,759,1,103340,90650,93
10,1466,3,323380,230540,217
8,3239,9,153420,301400,180
1,1040,3,573690,110450,62
22,261,11,38050,33970,30
8,2399,9,226720,90250,240
10,162,7,592050,322770,217
10,2986,8,124600,88140,93
22,374,3,26020,12500,31
21,204,5,14330,19220,31
20,692,8,398080,231020,62
10,3151,1,19860,7710,10
1,670,7,112410,97750,124
20,151,10,960100,192570,124
1,760,5,57310,51970,62
10,1191,4,360760,90890,60
10,1805,9,530230,414210,240
20,1107,1,27330,11470,6
10,672,11,21530,9490,30
21,2896,4,81480,65840,30
10,2809,9,231520,147410,90
20,1734,9,376270,203300,390
8,634,3,590130,201370,186
1,465,4,28460,40240,30
20,3341,8,155250,62820,31
14,2054,7,35040,78560,124
10,2380,10,87710,61000,62
20,1970,11,343220,213410,90
10,2913,5,126260,100890,31
1,1429,9,41340,65380,30
10,2575,11,646730,125140,330
22,1876,2,28700,22840,28
14,791,4,1720,35000,60
20,2504,12,149590,250400,62
8,47,7,241960,229380,217
14,3302,3,129470,90510,124
10,224,12,41070,23170,31
10,718,10,65200,33960,31
10,2447,1,32610,21230,33
10,1401,8,91820,77680,93
10,565,8,616110,348520,155
8,1085,9,35910,16900,90
20,194,6,20770,8740,17
14,41,8,24890,51460,62
14,2115,7,2190,27270,62
8,1955,6,114060,193970,60
1,1517,8,25640,35490,31
8,1273,4,105560,70740,30
10,2468,12,37130,25310,31
10,2232,6,791880,524040,390
14,1839,6,19700,55840,60
22,2716,11,34870,17600,60
22,2685,10,42910,30060,31
1,3010,1,6630,1010,6
8,2600,5,383540,346220,186
20,1557,11,86750,62940,90
10,992,12,193040,171050,93
10,2662,11,299210,320530,330
1,169,3,183060,284390,93
16,974,9,162980,87080,120
10,324,6,278200,218270,144
8,3010,5,105280,90800,62
16,2469,10,108120,44010,124
10,587,7,71830,76330,31
8,630,11,630510,712020,240
14,1761,3,-9430,2340,31
10,753,2,64510,37800,28
20,1372,10,80410,84920,62
20,2132,5,152650,124920,93
21,557,9,9760,17640,30
22,564,1,19680,11070,9
10,1687,2,140700,143900,56
10,96,6,120560,123210,120
1,2317,1,8300,3000,9
20,2427,6,74090,55100,60
10,3261,5,188580,18410,31
10,3024,3,552640,548160,589
1,1715,11,70480,62760,150
1,2535,12,92010,28300,31
8,1899,7,485180,40590,31
10,1414,3,565420,234370,309
8,285,5,22230,11440,93
20,1006,5,54840,49360,31
1,3174,9,51590,41800,60
10,1800,3,568780,37160,124
8,2707,10,409810,269270,93
1,49,10,202560,143270,123
8,731,11,74890,67760,30
1,2456,6,44800,10740,30
10,2787,8,186850,126680,62
20,2697,7,35570,23530,31
20,75,5,27870,12280,46
21,2276,12,79250,80990,93
8,3333,2,36710,51460,28
21,1794,1,3960,6730,10
10,2955,7,934760,169160,93
8,1379,7,53580,17810,31
21,1634,8,70660,89760,31
10,2582,9,349520,48020,120
22,1572,9,100790,20500,30
14,1961,5,33520,72780,62
8,2221,4,286600,233650,60
10,738,4,44630,34740,60
10,876,8,44050,26160,31
20,2376,3,248590,241080,155
10,1595,10,84290,72890,186
10,2110,6,196820,129050,240
10,2236,4,426740,236310,120
21,67,1,56020,49500,58
14,865,9,42960,78340,60
1,1787,5,22700,13620,31
20,1706,4,54380,53390,30
10,2951,5,251950,110480,248
10,2489,6,32260,16110,38
10,2970,2,154910,67510,56
8,3093,3,109220,30100,31
10,1871,6,353120,65860,150
16,344,8,60450,52810,62
8,2932,9,2400,4750,4
20,791,7,48810,35290,93
22,1590,9,96580,40890,90
20,3043,8,57840,31750,62
20,441,3,227600,303870,124
20,2805,12,84580,67370,155
8,2084,6,54420,59560,60
20,1803,9,69640,74870,30
10,272,4,381160,342380,180
8,361,1,28150,43930,31
10,513,10,112100,46780,93
14,883,12,46160,72300,88
20,1691,3,451870,201850,93
10,2775,4,138790,85160,66
8,1608,6,382230,253700,150
10,554,12,25320,10540,62
10,566,3,67250,48180,62
16,3263,5,33440,41170,31
8,695,2,437970,91680,532
20,2802,6,54920,79200,30
8,2508,7,151090,467900,62
1,1055,6,26360,48060,30
8,3131,1,26110,24800,31
1,974,10,169390,77240,93
1,3263,5,30720,28750,31
21,1832,9,30450,29090,30
10,707,11,202950,71480,30
8,627,6,52420,39630,72
10,352,7,229280,153720,93
10,667,10,757370,102620,310
16,2461,12,62500,36840,31
20,1145,8,1662760,754970,1085
8,900,4,32610,37110,90
10,1039,6,21260,11190,60
20,3046,11,65740,43930,30
8,234,4,42420,40840,30
20,2521,11,206610,79560,90
1,156,5,20010,13540,31
16,564,6,144750,99890,60
22,2215,8,189830,166940,124
10,544,4,561550,463370,450
20,2298,11,92800,69370,60
8,1273,2,57130,47480,28
8,1753,8,59910,54350,31
1,3322,1,14860,9560,18
20,2407,4,77910,55660,60
8,1172,12,85020,175480,62
22,953,2,51040,43560,56
8,1437,2,62450,91910,28
10,2128,3,94640,72380,62
16,2752,10,527940,310710,124
10,1335,1,88370,32470,35
22,1201,10,131670,31280,31
10,264,4,141320,117690,120
10,2523,6,21460,10230,20
10,1949,2,139920,132560,171
10,1048,7,111400,16640,31
8,494,2,996500,123320,84
21,558,8,59070,83440,31
8,71,1,22850,23110,31
20,544,5,125540,125400,186
10,1821,1,56230,33620,22
20,2008,10,45330,82060,31
20,1514,3,93320,64500,62
10,1616,12,99910,62690,30
10,1253,6,1821510,1097620,420
20,528,9,461030,160930,150
10,2933,10,220460,233820,217
20,2522,10,39740,29230,62
22,279,12,55580,5840,31
10,1323,2,408340,91020,280
16,1789,3,43520,43530,31
10,2133,3,91080,70020,93
21,2741,11,25080,25970,60
10,662,3,123560,98900,124
10,747,6,251480,187720,210
14,883,4,45130,62640,60
22,1899,9,17880,15520,30
10,2837,11,321090,246170,180
10,74,6,97830,69710,30
10,2454,11,771220,267180,210
10,1904,11,256820,190170,90
10,430,5,1090280,644010,434
8,1208,10,122000,66740,47
10,1062,11,212490,46450,90
10,2403,2,94070,53370,84
20,789,1,18460,7740,15
1,2686,10,61640,40680,31
20,1482,9,110480,26230,30
10,2704,7,268760,285820,217
10,2426,4,40370,24650,27
8,2168,11,259120,345950,60
14,2434,3,431140,159590,93
10,1369,7,59000,32180,95
1,2092,11,745220,175750,90
8,1185,12,163840,211750,155
10,1046,3,66500,87340,62
20,1108,4,60580,40420,35
20,1006,9,66270,61880,30
16,743,6,28270,24580,60
8,1899,11,466880,43830,30
16,1655,11,104360,31790,30
16,670,2,70040,49560,28
20,1040,10,437950,184460,155
8,695,1,358860,75200,589
14,972,8,121080,99060,248
10,940,6,36000,20450,30
20,1811,4,216260,75050,30
1,2858,3,186190,190200,62
20,2802,1,21000,11410,4
10,1299,6,94410,72540,30
21,40,11,42200,27830,50
21,972,8,85540,86650,62
8,1770,8,222570,176190,62
16,1381,11,37670,26010,60
20,2790,1,17820,5930,10
14,2307,7,28400,14270,62
20,2141,2,154610,120810,77
22,2719,5,67700,34120,62
14,2712,10,36340,53540,62
1,2248,1,5830,470,3
8,1326,8,45040,37070,62
1,332,8,149130,81590,155
14,1276,8,7790,38650,54
8,2958,4,209770,31600,60
20,2947,8,49630,69450,62
20,2561,4,50100,88780,30
8,2585,3,45760,12670,93
10,644,7,117680,87320,62
20,2497,1,18610,9050,8
22,1145,10,321450,132290,186
10,1671,9,73150,64740,60
10,1748,7,125330,86170,62
22,347,8,36730,16730,31
22,1655,3,154170,39620,31
20,898,2,84870,11410,28
10,2952,8,64000,13550,124
21,2475,4,32580,41280,60
22,129,2,33450,29610,28
10,288,8,234990,17070,62
1,794,1,7410,1770,3
10,2282,10,136650,111050,93
20,1450,4,292580,241120,180
21,1733,1,96170,42560,124
8,1609,8,321770,241990,186
10,1683,8,120650,75170,62
10,1818,8,319400,66300,62
21,444,6,31330,65790,30
1,109,8,37030,18370,31
8,644,7,90050,88620,62
22,1411,9,60590,8490,90
20,463,7,343090,39050,62
20,1041,9,55160,74250,30
16,3099,4,36570,28200,30
20,166,7,126370,111260,93
20,2092,4,2500110,557100,150
20,420,3,220780,223570,155
21,1956,4,30300,26630,30
16,1558,1,9860,6750,3
10,1230,1,14150,2950,4
10,2501,7,72530,50900,60
20,2034,1,194530,14270,20
10,2403,11,58740,33630,90
8,2423,8,4508480,1660430,2697
1,843,6,114940,77480,60
10,2562,6,76830,34280,30
10,288,6,217760,16350,60
10,2710,10,79360,33780,93
1,1238,4,192350,116770,60
10,1181,11,111160,81100,60
20,2160,4,67990,58000,60
10,2788,6,212970,108940,60
10,111,3,463670,146080,124
20,893,5,205090,195510,186
10,9,3,77310,37740,62
10,499,9,90580,121410,30
8,386,7,91890,91100,62
20,1377,10,133700,129660,124
16,2461,4,55800,37250,30
10,1612,12,198830,87560,62
8,685,9,30890,12970,60
10,878,8,258240,227150,279
21,124,12,143640,175560,62
16,1080,5,59710,27550,31
8,777,12,127330,184530,58
8,891,7,119290,69710,31
20,233,8,2215410,521910,341
10,909,10,649620,139030,589
10,802,12,110700,87420,186
10,753,9,74930,35460,30
10,1240,4,566140,452330,210
20,1807,11,136750,89240,30
8,2015,4,19020,14870,30
10,842,1,24450,12250,9
1,1478,1,8460,5950,3
8,2077,12,50450,91830,31
8,1898,9,38210,50180,30
21,3007,4,25030,21690,30
10,2005,2,97900,41630,112
14,1492,12,55340,12490,62
20,1679,11,55760,31250,30
22,1572,12,70820,15620,31
10,735,9,545160,265220,270
8,1009,8,45630,81470,31
1,2841,1,11730,6280,3
16,2163,3,47190,61100,31
21,1670,7,141120,119730,62
8,63,5,604380,417140,310
20,2947,7,96360,108310,62
20,628,12,116320,62340,93
14,350,3,28330,58520,62
10,1237,1,26670,12840,12
10,984,10,25560,12450,31
10,1183,1,23290,12350,14
10,621,8,30250,16740,31
20,2839,3,61570,46180,31
10,323,12,38640,28420,62
8,2509,9,13480,15440,17
10,595,6,54350,34130,30
10,2771,3,51360,42480,124
1,2019,8,34700,31150,31
10,362,7,160300,178530,124
8,544,7,243120,314890,372
20,1814,6,65400,38070,30
20,1546,8,5894010,1619550,2170
10,1629,3,24340,13230,31
10,722,12,101080,33700,31
8,1108,3,104270,87490,52
14,1106,5,-6780,21610,124
20,690,10,317850,188330,64
10,3158,6,52860,36170,30
10,1966,9,212520,134420,60
10,2789,5,2878440,425530,279
10,1230,5,45720,30460,31
8,2317,6,71440,75380,60
20,3024,6,90510,83960,90
20,1383,10,740280,744290,279
8,2301,3,18850,31190,31
10,246,2,85610,58730,64
1,767,11,21760,15790,30
10,607,3,24970,12770,31
21,2410,12,62010,123770,62
20,2384,5,269980,254640,403
10,469,11,138950,73670,120
20,1602,7,143460,132330,31
10,1932,12,563610,472560,434
1,2046,11,66430,36930,30
14,2018,6,83350,87340,60
10,569,10,115860,133280,93
20,2451,7,165150,182590,93
10,2414,2,23500,11610,28
10,2848,8,45270,42530,124
21,40,3,27270,38010,62
8,397,4,105420,119160,30
1,1949,9,27260,16380,30
16,2163,1,6410,7170,3
22,185,5,51640,62350,31
8,470,9,4285130,1854950,2850
1,1480,2,108550,45390,28
10,1749,12,126610,81450,62
8,2723,3,436340,291960,155
10,1144,3,97730,68920,62
10,2881,5,141730,103900,124
20,2226,1,31020,19610,15
